ADC1 ADC2 tv_sec tv_usec M_STAT M_POS LVDT_DL LVDT actual_speed
10198509 8441971 3299 423569 16 8845999 0 0 4471
10198474 8441955 3299 443696 16 8846089 0 0 4471
10197924 8441962 3299 463825 16 8846179 0 0 4471
10197624 8441956 3299 483956 16 8846269 0 0 4471
10197571 8441956 3299 504087 16 8846359 0 0 4471
10197399 8441973 3299 524214 16 8846449 0 0 4471
10197323 8441955 3299 544344 16 8846539 0 0 4471
10197334 8441963 3299 564474 16 8846629 0 0 4471
10197038 8441984 3299 584601 16 8846719 0 0 4471
10196985 8441960 3299 604731 16 8846809 0 0 4471
10196990 8441968 3299 624861 16 8846899 0 0 4471
10196888 8441978 3299 644988 16 8846989 0 0 4471
10196824 8441955 3299 665117 16 8847079 0 0 4471
10196741 8441963 3299 685246 16 8847169 0 0 4471
10196504 8441960 3299 705375 16 8847259 0 0 4471
10196577 8441961 3299 725504 16 8847349 0 0 4471
10196567 8441961 3299 745632 16 8847439 0 0 4471
10196477 8441963 3299 765761 16 8847529 0 0 4471
10196518 8441959 3299 785889 16 8847619 0 0 4471
10196493 8441979 3299 806020 16 8847709 0 0 4471
10196481 8441969 3299 826147 16 8847799 0 0 4471
10196503 8441952 3299 846277 16 8847889 0 0 4471
10196465 8441980 3299 866407 16 8847979 0 0 4471
10196466 8441965 3299 886534 16 8848069 0 0 4471
10196454 8441953 3299 906663 16 8848159 0 0 4471
10196501 8441968 3299 926793 16 8848249 0 0 4471
10196522 8441956 3299 946922 16 8848339 0 0 4471
10196564 8441960 3299 967052 16 8848429 0 0 4471
10196709 8441970 3299 987179 16 8848519 0 0 4471
10196729 8441958 3300 7309 16 8848609 0 0 4471
10196780 8441968 3300 27438 16 8848699 0 0 4471
10196945 8441980 3300 47567 16 8848789 0 0 4471
10196917 8441957 3300 67696 16 8848879 0 0 4471
10196902 8441972 3300 87825 16 8848969 0 0 4471
10196975 8441974 3300 107954 16 8849059 0 0 4471
10196898 8441953 3300 128083 16 8849149 0 0 4471
10197268 8441959 3300 148213 16 8849239 0 0 4471
10197549 8441961 3300 168341 16 8849329 0 0 4471
10197613 8441958 3300 188470 16 8849419 0 0 4471
10197708 8441965 3300 208599 16 8849509 0 0 4471
10197821 8441955 3300 228729 16 8849599 0 0 4471
10197797 8441952 3300 248857 16 8849689 0 0 4471
10198191 8441980 3300 268986 16 8849779 0 0 4471
10198232 8441962 3300 289115 16 8849869 0 0 4471
10198226 8441960 3300 309248 16 8849959 0 0 4471
10198343 8441980 3300 329374 16 8850049 0 0 4471
10198554 8441957 3300 349504 16 8850139 0 0 4471
10198729 8441953 3300 369635 16 8850229 0 0 4471
10199371 8441969 3300 389761 16 8850319 0 0 4471
10199514 8441956 3300 409891 16 8850409 0 0 4471
10199805 8441962 3300 430022 16 8850499 0 0 4471
10199950 8441964 3300 450151 16 8850589 0 0 4471
10199913 8441954 3300 470277 16 8850679 0 0 4471
10200222 8441975 3300 490407 16 8850769 0 0 4471
10200411 8441976 3300 510534 16 8850859 0 0 4471
10200137 8441953 3300 530666 16 8850949 0 0 4471
10200243 8441979 3300 550792 16 8851039 0 0 4471
10200385 8441961 3300 570921 16 8851129 0 0 4471
10200562 8441956 3300 591050 16 8851219 0 0 4471
10201183 8441968 3300 611180 16 8851309 0 0 4471
10201560 8441956 3300 631307 16 8851399 0 0 4471
10201655 8441956 3300 651437 16 8851489 0 0 4471
10201978 8441965 3300 671567 16 8851579 0 0 4471
10201947 8441952 3300 691694 16 8851669 0 0 4471
10202160 8441960 3300 711824 16 8851759 0 0 4471
10202729 8441980 3300 731954 16 8851849 0 0 4471
10202626 8441956 3300 752081 16 8851939 0 0 4471
10202570 8441964 3300 772210 16 8852029 0 0 4471
10202814 8441976 3300 792340 16 8852119 0 0 4471
10203017 8441956 3300 812470 16 8852209 0 0 4471
10203467 8441961 3300 832597 16 8852299 0 0 4471
10204239 8441961 3300 852727 16 8852389 0 0 4471
10204388 8441960 3300 872857 16 8852479 0 0 4471
10204689 8441963 3300 892984 16 8852569 0 0 4471
10204781 8441964 3300 913113 16 8852659 0 0 4471
10204668 8441955 3300 933243 16 8852749 0 0 4471
10205006 8441980 3300 953373 16 8852839 0 0 4471
10205034 8441965 3300 973500 16 8852929 0 0 4471
10204789 8441954 3300 993630 16 8853019 0 0 4471
10205000 8441984 3301 13759 16 8853109 0 0 4471
10205166 8441958 3301 33887 16 8853199 0 0 4471
10205441 8441957 3301 54018 16 8853289 0 0 4471
10206083 8441970 3301 74145 16 8853379 0 0 4471
10206181 8441953 3301 94275 16 8853469 0 0 4471
10206184 8441960 3301 114407 16 8853559 0 0 4471
10206443 8441967 3301 134534 16 8853649 0 0 4471
10206434 8441956 3301 154665 16 8853739 0 0 4471
10206683 8441972 3301 174794 16 8853829 0 0 4471
10206915 8441978 3301 194923 16 8853919 0 0 4471
10206891 8441957 3301 215052 16 8854009 0 0 4471
10206825 8441974 3301 235181 16 8854099 0 0 4471
10206980 8441972 3301 255310 16 8854189 0 0 4471
10207024 8441953 3301 275437 16 8854279 0 0 4471
10207341 8441967 3301 295566 16 8854369 0 0 4471
10207577 8441959 3301 315697 16 8854459 0 0 4471
10207656 8441956 3301 335826 16 8854549 0 0 4471
10207714 8441968 3301 355953 16 8854639 0 0 4471
10207754 8441959 3301 376080 16 8854729 0 0 4471
10207623 8441961 3301 396210 16 8854819 0 0 4471
10207803 8441981 3301 416339 16 8854909 0 0 4471
10207760 8441961 3301 436467 16 8854999 0 0 4471
10207772 8441964 3301 456596 16 8855089 0 0 4471
10207807 8441979 3301 476726 16 8855179 0 0 4471
10207867 8441954 3301 496856 16 8855269 0 0 4471
10207918 8441958 3301 516983 16 8855359 0 0 4471
10207952 8441964 3301 537112 16 8855449 0 0 4471
10207941 8441957 3301 557242 16 8855539 0 0 4471
10207828 8441964 3301 577372 16 8855629 0 0 4471
10207850 8441967 3301 597499 16 8855719 0 0 4471
10207897 8441955 3301 617629 16 8855809 0 0 4471
10207879 8441979 3301 637760 16 8855899 0 0 4471
10207762 8441963 3301 657886 16 8855989 0 0 4471
10207929 8441949 3301 678018 16 8856079 0 0 4471
10207834 8441977 3301 698145 16 8856169 0 0 4471
10207818 8441961 3301 718276 16 8856259 0 0 4471
10207791 8441955 3301 738402 16 8856349 0 0 4471
10207592 8441970 3301 758532 16 8856439 0 0 4471
10207476 8441954 3301 778661 16 8856529 0 0 4471
10207351 8441954 3301 798792 16 8856619 0 0 4471
10207148 8441966 3301 818918 16 8856709 0 0 4471
10207188 8441955 3301 839047 16 8856799 0 0 4471
10206984 8441963 3301 859177 16 8856889 0 0 4471
10206741 8441980 3301 879308 16 8856979 0 0 4471
10206803 8441955 3301 899434 16 8857069 0 0 4471
10206886 8441973 3301 919567 16 8857159 0 0 4471
10206728 8441971 3301 939695 16 8857249 0 0 4471
10206742 8441959 3301 959824 16 8857339 0 0 4471
10206251 8441960 3301 979953 16 8857429 0 0 4471
10205945 8441961 3302 82 16 8857518 0 0 4466
10205745 8441954 3302 20212 16 8857608 0 0 4466
10205504 8441964 3302 40340 16 8857698 0 0 4466
10205254 8441958 3302 60469 16 8857788 0 0 4466
10205359 8441956 3302 80598 16 8857878 0 0 4466
10204774 8441980 3302 100725 16 8857968 0 0 4466
10204905 8441956 3302 120856 16 8858058 0 0 4466
10204929 8441956 3302 140985 16 8858148 0 0 4466
10204897 8441982 3302 161114 16 8858238 0 0 4466
10204625 8441952 3302 181241 16 8858328 0 0 4466
10204484 8441953 3302 201369 16 8858418 0 0 4471
10203758 8441966 3302 221498 16 8858508 0 0 4471
10203662 8441951 3302 241628 16 8858598 0 0 4471
10203217 8441963 3302 261758 16 8858688 0 0 4471
10203083 8441966 3302 281885 16 8858778 0 0 4471
10203144 8441953 3302 302017 16 8858868 0 0 4471
10202787 8441969 3302 322144 16 8858958 0 0 4471
10202271 8441971 3302 342273 16 8859048 0 0 4471
10202662 8441952 3302 362401 16 8859138 0 0 4471
10202406 8441980 3302 382530 16 8859228 0 0 4471
10202411 8441961 3302 402660 16 8859318 0 0 4471
10202099 8441954 3302 422788 16 8859408 0 0 4471
10201660 8441963 3302 442919 16 8859498 0 0 4471
10201157 8441953 3302 463049 16 8859588 0 0 4471
10201193 8441953 3302 483177 16 8859678 0 0 4471
10200585 8441969 3302 503304 16 8859768 0 0 4471
10200621 8441953 3302 523433 16 8859858 0 0 4471
10200397 8441960 3302 543564 16 8859948 0 0 4471
10199893 8441972 3302 563693 16 8860038 0 0 4471
10200005 8441954 3302 583820 16 8860128 0 0 4471
10200193 8441966 3302 603949 16 8860218 0 0 4471
10199776 8441978 3302 624080 16 8860308 0 0 4471
10199858 8441952 3302 644209 16 8860398 0 0 4471
10199349 8441962 3302 664336 16 8860488 0 0 4471
10199080 8441962 3302 684465 16 8860578 0 0 4471
10198935 8441961 3302 704596 16 8860668 0 0 4471
10198723 8441962 3302 724725 16 8860758 0 0 4471
10198470 8441965 3302 744854 16 8860848 0 0 4471
10198635 8441953 3302 764984 16 8860938 0 0 4471
10198191 8441972 3302 785113 16 8861028 0 0 4471
10198206 8441965 3302 805243 16 8861118 0 0 4471
10198280 8441950 3302 825371 16 8861208 0 0 4471
10198147 8441976 3302 845500 16 8861298 0 0 4471
10197981 8441956 3302 865630 16 8861388 0 0 4471
10197820 8441951 3302 885758 16 8861478 0 0 4471
10197395 8441967 3302 905887 16 8861568 0 0 4471
10197321 8441950 3302 926018 16 8861658 0 0 4471
10197134 8441960 3302 946144 16 8861748 0 0 4471
10197040 8441967 3302 966275 16 8861838 0 0 4471
10196957 8441950 3302 986400 16 8861928 0 0 4471
10196911 8441968 3303 6530 16 8862018 0 0 4471
10196621 8441975 3303 26659 16 8862108 0 0 4471
10196761 8441952 3303 46789 16 8862198 0 0 4471
10196638 8441969 3303 66916 16 8862288 0 0 4471
10196616 8441967 3303 87045 16 8862378 0 0 4471
10196518 8441953 3303 107175 16 8862468 0 0 4471
10196392 8441965 3303 127304 16 8862558 0 0 4471
10196295 8441962 3303 147434 16 8862648 0 0 4471
10196246 8441955 3303 167561 16 8862738 0 0 4471
10196216 8441966 3303 187691 16 8862828 0 0 4471
10196252 8441958 3303 207821 16 8862918 0 0 4471
10196239 8441959 3303 227948 16 8863008 0 0 4471
10196194 8441978 3303 248078 16 8863098 0 0 4471
10196243 8441958 3303 268207 16 8863188 0 0 4471
10196258 8441962 3303 288336 16 8863278 0 0 4471
10196306 8441975 3303 308465 16 8863368 0 0 4471
10196195 8441953 3303 328594 16 8863458 0 0 4471
10196268 8441961 3303 348723 16 8863548 0 0 4471
10196423 8441968 3303 368853 16 8863638 0 0 4471
10196447 8441959 3303 388981 16 8863728 0 0 4471
10196501 8441964 3303 409110 16 8863818 0 0 4471
10196659 8441967 3303 429239 16 8863908 0 0 4471
10196584 8441960 3303 449368 16 8863998 0 0 4471
10196818 8441976 3303 469498 16 8864088 0 0 4471
10196907 8441972 3303 489626 16 8864178 0 0 4471
10196892 8441959 3303 509755 16 8864268 0 0 4471
10196966 8441981 3303 529884 16 8864358 0 0 4471
10196990 8441962 3303 550017 16 8864448 0 0 4471
10197076 8441953 3303 570146 16 8864538 0 0 4471
10197392 8441972 3303 590275 16 8864628 0 0 4471
10197469 8441952 3303 610401 16 8864718 0 0 4471
10197511 8441958 3303 630531 16 8864808 0 0 4471
10197592 8441969 3303 650660 16 8864898 0 0 4471
10197661 8441956 3303 670791 16 8864988 0 0 4471
10197846 8441964 3303 690917 16 8865078 0 0 4471
10198200 8441981 3303 711049 16 8865168 0 0 4471
10197960 8441956 3303 731176 16 8865258 0 0 4471
10198003 8441968 3303 751303 16 8865348 0 0 4471
10198162 8441972 3303 771433 16 8865438 0 0 4471
10198156 8441957 3303 791561 16 8865528 0 0 4471
10198508 8441963 3303 811690 16 8865618 0 0 4471
10199026 8441967 3303 831818 16 8865708 0 0 4471
10199156 8441960 3303 851948 16 8865798 0 0 4471
10199522 8441968 3303 872077 16 8865888 0 0 4471
10199505 8441957 3303 892206 16 8865978 0 0 4471
10199507 8441955 3303 912334 16 8866068 0 0 4471
10200105 8441978 3303 932463 16 8866158 0 0 4471
10200317 8441960 3303 952593 16 8866248 0 0 4471
10199918 8441956 3303 972721 16 8866338 0 0 4471
10200370 8441987 3303 992850 16 8866428 0 0 4471
10200463 8441956 3304 12980 16 8866518 0 0 4471
10200697 8441961 3304 33109 16 8866608 0 0 4471
10201252 8441970 3304 53237 16 8866698 0 0 4471
10201378 8441954 3304 73366 16 8866788 0 0 4471
10201498 8441961 3304 93496 16 8866878 0 0 4471
10201776 8441965 3304 113625 16 8866968 0 0 4471
10201716 8441953 3304 133753 16 8867058 0 0 4471
10202182 8441972 3304 153883 16 8867148 0 0 4471
10202596 8441971 3304 174015 16 8867238 0 0 4471
10202540 8441956 3304 194141 16 8867328 0 0 4471
10202800 8441972 3304 214271 16 8867418 0 0 4471
10203060 8441965 3304 234398 16 8867508 0 0 4471
10203097 8441955 3304 254528 16 8867598 0 0 4471
10203829 8441964 3304 274656 16 8867688 0 0 4471
10204276 8441960 3304 294785 16 8867778 0 0 4471
10204400 8441954 3304 314915 16 8867868 0 0 4471
10204654 8441969 3304 335044 16 8867958 0 0 4471
10204729 8441955 3304 355176 16 8868048 0 0 4471
10204796 8441960 3304 375303 16 8868138 0 0 4471
10205257 8441979 3304 395434 16 8868228 0 0 4471
10205253 8441958 3304 415563 16 8868318 0 0 4471
10205209 8441967 3304 435692 16 8868408 0 0 4471
10205528 8441978 3304 455819 16 8868498 0 0 4471
10205520 8441954 3304 475950 16 8868588 0 0 4471
10205748 8441959 3304 496079 16 8868678 0 0 4471
10206199 8441960 3304 516208 16 8868768 0 0 4471
10206229 8441962 3304 536335 16 8868858 0 0 4471
10206262 8441963 3304 556466 16 8868948 0 0 4471
10206524 8441964 3304 576594 16 8869038 0 0 4471
10206470 8441957 3304 596721 16 8869128 0 0 4471
10206828 8441974 3304 616849 16 8869218 0 0 4471
10206927 8441969 3304 636978 16 8869308 0 0 4471
10206968 8441957 3304 657108 16 8869398 0 0 4471
10207099 8441983 3304 677237 16 8869488 0 0 4471
10207253 8441956 3304 697367 16 8869578 0 0 4471
10207200 8441953 3304 717494 16 8869668 0 0 4471
10207544 8441966 3304 737624 16 8869758 0 0 4471
10207617 8441953 3304 757754 16 8869848 0 0 4471
10207672 8441955 3304 777881 16 8869938 0 0 4471
10207610 8441966 3304 798012 16 8870028 0 0 4471
10207617 8441953 3304 818140 16 8870118 0 0 4471
10207747 8441966 3304 838271 16 8870208 0 0 4471
10207989 8441981 3304 858397 16 8870298 0 0 4471
10207909 8441956 3304 878527 16 8870388 0 0 4471
10207999 8441972 3304 898656 16 8870478 0 0 4471
10208106 8441966 3304 918784 16 8870568 0 0 4471
10208122 8441956 3304 938914 16 8870658 0 0 4471
10208196 8441964 3304 959043 16 8870748 0 0 4471
10208243 8441960 3304 979174 16 8870837 0 0 4466
10208188 8441955 3304 999300 16 8870927 0 0 4466
10208148 8441964 3305 19430 16 8871017 0 0 4466
10208198 8441962 3305 39561 16 8871107 0 0 4466
10208155 8441955 3305 59687 16 8871197 0 0 4466
10208138 8441977 3305 79817 16 8871287 0 0 4466
10208153 8441956 3305 99946 16 8871377 0 0 4466
10208113 8441963 3305 120077 16 8871467 0 0 4466
10208088 8441980 3305 140203 16 8871557 0 0 4466
10208073 8441952 3305 160333 16 8871647 0 0 4466
10207943 8441955 3305 180465 16 8871737 0 0 4471
10207803 8441967 3305 200593 16 8871827 0 0 4471
10207722 8441957 3305 220722 16 8871917 0 0 4471
10207681 8441959 3305 240852 16 8872007 0 0 4471
10207591 8441963 3305 260981 16 8872097 0 0 4471
10207612 8441958 3305 281110 16 8872187 0 0 4471
10207399 8441969 3305 301238 16 8872277 0 0 4471
10207352 8441974 3305 321367 16 8872367 0 0 4471
10207359 8441953 3305 341494 16 8872457 0 0 4471
10207324 8441979 3305 361626 16 8872547 0 0 4471
10207161 8441961 3305 381754 16 8872637 0 0 4471
10207232 8441948 3305 401883 16 8872727 0 0 4471
10206813 8441966 3305 422012 16 8872817 0 0 4471
10206645 8441955 3305 442139 16 8872907 0 0 4471
10206525 8441956 3305 462267 16 8872997 0 0 4471
10206398 8441968 3305 482396 16 8873087 0 0 4471
10206237 8441955 3305 502526 16 8873177 0 0 4471
10206164 8441964 3305 522656 16 8873267 0 0 4471
10205624 8441985 3305 542783 16 8873357 0 0 4471
10205901 8441951 3305 562912 16 8873447 0 0 4471
10205800 8441964 3305 583042 16 8873537 0 0 4471
10205786 8441973 3305 603171 16 8873627 0 0 4471
10205612 8441958 3305 623301 16 8873717 0 0 4471
10205244 8441965 3305 643428 16 8873807 0 0 4471
10204569 8441962 3305 663559 16 8873897 0 0 4471
10204766 8441955 3305 683688 16 8873987 0 0 4471
10204295 8441967 3305 703815 16 8874077 0 0 4471
10204221 8441954 3305 723944 16 8874167 0 0 4471
10204083 8441955 3305 744073 16 8874257 0 0 4471
10203813 8441980 3305 764204 16 8874347 0 0 4471
10203645 8441960 3305 784333 16 8874437 0 0 4471
10203801 8441957 3305 804460 16 8874527 0 0 4471
10203343 8441979 3305 824589 16 8874617 0 0 4471
10203325 8441958 3305 844720 16 8874707 0 0 4471
10202930 8441955 3305 864847 16 8874797 0 0 4471
10202238 8441969 3305 884976 16 8874887 0 0 4471
10201957 8441954 3305 905107 16 8874977 0 0 4471
10201950 8441960 3305 925236 16 8875067 0 0 4471
10201554 8441962 3305 945363 16 8875157 0 0 4471
10201682 8441951 3305 965492 16 8875247 0 0 4471
10201224 8441971 3305 985624 16 8875337 0 0 4471
10200970 8441971 3306 5754 16 8875427 0 0 4471
10201047 8441958 3306 25882 16 8875517 0 0 4471
10200858 8441977 3306 46014 16 8875607 0 0 4471
10200494 8441966 3306 66140 16 8875697 0 0 4471
10200380 8441960 3306 86270 16 8875787 0 0 4471
10199670 8441964 3306 106398 16 8875877 0 0 4471
10199345 8441961 3306 126527 16 8875967 0 0 4471
10199273 8441954 3306 146655 16 8876057 0 0 4471
10199086 8441966 3306 166784 16 8876147 0 0 4471
10198959 8441957 3306 186913 16 8876237 0 0 4471
10199153 8441962 3306 207043 16 8876327 0 0 4471
10198616 8441983 3306 227170 16 8876417 0 0 4471
10198816 8441964 3306 247300 16 8876507 0 0 4471
10198655 8441963 3306 267427 16 8876597 0 0 4471
10198525 8441981 3306 287557 16 8876687 0 0 4471
10198443 8441954 3306 307686 16 8876777 0 0 4471
10198201 8441960 3306 327816 16 8876867 0 0 4471
10197501 8441961 3306 347943 16 8876957 0 0 4471
10197539 8441959 3306 368072 16 8877047 0 0 4471
10197232 8441961 3306 388202 16 8877137 0 0 4471
10197149 8441962 3306 408331 16 8877227 0 0 4471
10197167 8441958 3306 428461 16 8877317 0 0 4471
10197032 8441978 3306 448588 16 8877407 0 0 4471
10196949 8441964 3306 468717 16 8877497 0 0 4471
10197117 8441954 3306 488847 16 8877587 0 0 4471
10196899 8441980 3306 508977 16 8877677 0 0 4471
10196904 8441961 3306 529106 16 8877767 0 0 4471
10196725 8441953 3306 549234 16 8877857 0 0 4471
10196438 8441970 3306 569363 16 8877947 0 0 4471
10196339 8441951 3306 589492 16 8878037 0 0 4471
10196300 8441956 3306 609621 16 8878127 0 0 4471
10196215 8441968 3306 629750 16 8878217 0 0 4471
10196227 8441949 3306 649879 16 8878307 0 0 4471
10196121 8441968 3306 670009 16 8878397 0 0 4471
10196119 8441976 3306 690137 16 8878487 0 0 4471
10196067 8441955 3306 710266 16 8878577 0 0 4471
10196085 8441968 3306 730395 16 8878667 0 0 4471
10196074 8441972 3306 750525 16 8878757 0 0 4471
10196091 8441958 3306 770653 16 8878847 0 0 4471
10196128 8441963 3306 790784 16 8878937 0 0 4471
10196042 8441956 3306 810915 16 8879027 0 0 4471
10196009 8441953 3306 831044 16 8879117 0 0 4471
10196132 8441964 3306 851173 16 8879207 0 0 4471
10196221 8441964 3306 871300 16 8879297 0 0 4471
10196122 8441955 3306 891429 16 8879387 0 0 4471
10196323 8441983 3306 911560 16 8879477 0 0 4471
10196230 8441959 3306 931686 16 8879567 0 0 4471
10196348 8441958 3306 951816 16 8879657 0 0 4471
10196353 8441982 3306 971943 16 8879747 0 0 4471
10196344 8441954 3306 992072 16 8879837 0 0 4471
10196473 8441960 3307 12204 16 8879927 0 0 4471
10196847 8441965 3307 32330 16 8880017 0 0 4471
10196767 8441957 3307 52458 16 8880107 0 0 4471
10196929 8441958 3307 72588 16 8880197 0 0 4471
10197289 8441963 3307 92716 16 8880287 0 0 4471
10197242 8441957 3307 112845 16 8880377 0 0 4471
10197490 8441972 3307 132975 16 8880467 0 0 4471
10197678 8441970 3307 153104 16 8880557 0 0 4471
10197465 8441954 3307 173234 16 8880647 0 0 4471
10197452 8441979 3307 193361 16 8880737 0 0 4471
10197514 8441964 3307 213490 16 8880827 0 0 4471
10197664 8441956 3307 233620 16 8880917 0 0 4471
10198177 8441966 3307 253750 16 8881007 0 0 4471
10198303 8441950 3307 273877 16 8881097 0 0 4471
10198581 8441959 3307 294008 16 8881187 0 0 4471
10199056 8441970 3307 314135 16 8881277 0 0 4471
10199077 8441953 3307 334265 16 8881367 0 0 4471
10199225 8441963 3307 354395 16 8881457 0 0 4471
10199665 8441983 3307 374522 16 8881547 0 0 4471
10199493 8441951 3307 394651 16 8881637 0 0 4471
10199468 8441965 3307 414781 16 8881727 0 0 4471
10199633 8441974 3307 434911 16 8881817 0 0 4471
10199730 8441961 3307 455040 16 8881907 0 0 4471
10200186 8441963 3307 475167 16 8881997 0 0 4471
10200862 8441966 3307 495297 16 8882087 0 0 4471
10200929 8441961 3307 515426 16 8882177 0 0 4471
10201422 8441964 3307 535556 16 8882267 0 0 4471
10201568 8441962 3307 555683 16 8882357 0 0 4471
10201467 8441958 3307 575813 16 8882447 0 0 4471
